상권_코드_명,자치구명,상권_구분_코드_명,최다업종,직장인수_평균,상주인구_평균,개업률_평균,폐업률_평균,월매출_평균,엑스좌표_값,와이좌표_값,영역_면적,행정동,위도,경도
이태원엔틱가구거리,용산구,골목상권,한식음식점,318.90384615384613,1714.6020408163265,2.7672413793103448,1.3793103448275863,144384489.04273504,199502,448055,52542,이태원1동,37.53199339365142,126.99436573207079
이화달팽이길,종로구,골목상권,호프-간이주점,721.7482517482517,4155.567164179104,2.9316770186335406,2.37888198757764,453379092.7777778,200575,452995,159124,이화동,37.57650264132745,127.0065092999959
이화사거리,종로구,발달상권,화장품,7453.131914893617,760.1357466063348,2.2442748091603053,2.3091603053435112,517558383.11787075,200140,452821,134283,"종로5,6가동",37.57493507964541,127.00158483982133
"이화여대 3,5,7길 상점가",서대문구,전통시장,화초,172.69423558897242,1054.3580901856765,3.226244343891403,3.5429864253393664,671627805.1081082,195141,450967,55638,신촌동,37.55821781854949,126.94500703113266
"이화여대(이대역, 이대)",서대문구,발달상권,화초,534.4872798434442,2408.5843621399176,3.4973262032085564,2.9946524064171123,730909695.3778967,194941,450990,151417,신촌동,37.558423971816815,126.94274332269038
인사동,종로구,발달상권,화초,21701.464864864865,358.72623574144484,1.8641571194762685,2.106382978723404,919488998.9918699,198695,452707,182319,"종로1,2,3,4가동",37.57390703196603,126.98522723193123
인수동 우편취급국,강북구,골목상권,호프-간이주점,548.5434782608696,3626.992366412214,2.627450980392157,3.457516339869281,83405017.85714285,201703,459587,111455,수유3동,37.63589449602717,127.01929418298732
인수중학교,강북구,골목상권,한식음식점,175.1509433962264,1529.76,2.3220338983050848,4.0,18657635.06779661,200791,460520,50149,인수동,37.644301920321155,127.00896266514627
인왕시장(홍제골목형상점가),서대문구,전통시장,호프-간이주점,48.10526315789474,267.3777777777778,1.9569377990430623,1.645933014354067,1927380183.1047618,194989,454592,22776,홍제3동,37.59087804741556,126.943261958856
인헌고등학교(인헌중학교),관악구,골목상권,화장품,240.73333333333332,4988.831395348837,3.6548223350253806,3.5228426395939088,323799874.17171717,197183,441216,92180,인헌동,37.470369440518155,126.96815523319425
인헌시장(원당종합시장),관악구,전통시장,화장품,132.75528700906344,1363.2700964630226,3.8419618528610355,2.678474114441417,512629752.9186992,196979,441661,42171,인헌동,37.47437829187288,126.96584729199395
인현시장,중구,전통시장,호프-간이주점,188.18316831683168,156.434554973822,1.5491071428571428,1.7142857142857142,483815590.84375,199564,451524,19722,광희동,37.56324907476504,126.9950651270371
자동차부품상가,동대문구,골목상권,한식음식점,518.46875,593.5806451612904,1.0588235294117647,1.9411764705882353,224089583.8529412,205207,451743,56649,답십리2동,37.56520764897779,127.05893705293438
자양4동주민센터,광진구,골목상권,화초,219.23376623376623,5456.460481099656,2.589442815249267,1.8533724340175952,258236756.50872093,205610,448404,155861,자양4동,37.53512096389572,127.06347301482698
자양골목전통시장(자양골목시장),광진구,전통시장,화장품,55.11057692307692,1965.4467005076142,2.8209606986899565,2.2096069868995634,520407255.1043478,207041,448310,43688,자양1동,37.534264211958636,127.0796628112492
자양동우체국,광진구,골목상권,화초,1058.0309278350514,5850.148550724638,3.54375,2.996875,87082921.43827161,207135,447836,115158,자양2동,37.52999274825613,127.08072173589979
자양한강도서관,광진구,골목상권,호프-간이주점,255.83962264150944,4764.19801980198,2.5816618911174785,2.5702005730659025,254719591.59714285,206813,447963,107574,자양2동,37.531139452835596,127.07707997341757
자하문터널,종로구,골목상권,한식음식점,900.2571428571429,1620.4925373134329,4.078947368421052,2.4210526315789473,233694870.92105263,196991,455057,178306,부암동,37.59507637869068,126.96592808590958
잠실 관광특구,송파구,관광특구,화초,25236.036553524806,8345.213296398892,3.216470588235294,2.6164705882352943,5975758651.65614,210188,446334,2462734,방이2동,37.51643105790915,127.11524094253139
잠실나루역,송파구,골목상권,한식음식점,9193.954198473282,311.912,3.307142857142857,2.3214285714285716,358071622.1347518,209225,446847,25839,잠실4동,37.52106332251792,127.10435448058153
잠실새내역(신천),송파구,발달상권,화초,5773.26148409894,4075.825,3.521231422505308,3.0552016985138004,2341709223.2063494,207301,445671,238047,잠실본동,37.51048475437836,127.0825782728224
잠실역,송파구,발달상권,화초,47898.182707993474,5300.833910034602,2.6476608187134505,2.551169590643275,6496436612.498538,208953,446061,526867,잠실6동,37.51398412500385,127.10126801274058
잠원역,서초구,골목상권,일반교습학원,745.0,1084.2,4.714285714285714,0.0,1087169410.142857,200988,445925,60236,잠원동,37.51280164188977,127.01117516268238
장곡초등학교,성북구,골목상권,호프-간이주점,60.09322033898305,3423.3982300884954,3.646153846153846,2.4115384615384614,172589660.88212928,204065,457480,104685,장위1동,37.6169032997047,127.04604280668192
장로회신학대학교,광진구,골목상권,한식음식점,159.09638554216866,1184.2948717948718,4.758241758241758,3.9450549450549453,56734108.26373626,209139,449838,45933,광장동,37.548013069290455,127.1034188452257
장미원골목시장,강북구,전통시장,화장품,861.722891566265,1407.2564102564102,2.9386281588447654,3.0541516245487363,359694583.8064516,201264,460597,43525,우이동,37.644995149082234,127.0143222680271
장미제일시장(중화동제일시장),중랑구,전통시장,화장품,61.95652173913044,1074.1692307692308,4.281045751633987,3.607843137254902,121205134.15686275,206703,456124,26867,중화2동,37.60467045615055,127.07591005475709
장스여성병원,중랑구,골목상권,화장품,617.047619047619,2281.43125,4.736263736263736,4.664835164835165,485530998.66847825,208719,455672,69230,신내1동,37.600581092452465,127.09873541769939
장승배기역,동작구,발달상권,화장품,526.4905660377359,991.7625,2.1153846153846154,2.155982905982906,452196258.5829787,194741,444997,84828,상도2동,37.5044258725142,126.94052266021389
장승배기역 4번,동작구,골목상권,호프-간이주점,369.7869565217391,4293.341013824885,3.8515625,3.92578125,380413996.82421875,194212,444888,115676,상도2동,37.50344061329934,126.93454072724737
장승배기역 5번,동작구,골목상권,한식음식점,539.2,3114.8571428571427,1.9852941176470589,3.9558823529411766,53555904.86764706,194538,445369,92311,노량진2동,37.507776431607745,126.93822404487153
장신구 특화거리 상점가,강동구,전통시장,호프-간이주점,443.93548387096774,1298.7627118644068,3.2205882352941178,1.2794117647058822,118642290.83088236,211418,447594,38487,성내1동,37.527769269644594,127.12917355272526
장안1동주민센터,동대문구,골목상권,화장품,1898.3184,10789.705387205388,3.0043795620437956,2.5313868613138686,658379117.1157743,205884,452160,285861,장안1동,37.568960725192056,127.06660322921046
장안근린공원,동대문구,골목상권,호프-간이주점,1927.0814814814814,5444.901041666667,2.7133182844243793,3.230248306997743,314171862.2254464,206152,452923,177937,장안2동,37.5758335619501,127.0696432221665
장안동사거리,동대문구,발달상권,화초,2644.886462882096,5799.8265895953755,3.102970297029703,3.199009900990099,1062611748.454367,206315,452490,219588,장안2동,37.571931154399905,127.07148472007246
장안제일시장,중랑구,골목상권,한식음식점,714.2555066079295,4590.260273972603,2.9297520661157024,1.8181818181818181,563241488.0368853,207210,453972,121544,면목5동,37.58527730400473,127.0816305342528
장안중학교,중랑구,골목상권,호프-간이주점,149.625,4068.521739130435,3.2227488151658767,2.7914691943127963,101163632.6635071,207245,455571,90556,중화1동,37.59968387623888,127.08204261261062
장안초등학교,광진구,골목상권,커피-음료,7.913043478260869,564.2727272727273,3.4583333333333335,2.75,26508429.88,206431,449938,14956,군자동,37.548936930148834,127.07277545132337
장안현대홈타운1차아파트,동대문구,골목상권,화장품,170.0520231213873,3377.2195121951218,2.3105263157894735,2.8684210526315788,400891902.4816754,206324,452165,79796,장안2동,37.56900286007882,127.07158379588344
장위1동주민센터,성북구,골목상권,한식음식점,311.56944444444446,2830.4776119402986,1.4146341463414633,1.024390243902439,174912748.25609756,203690,457290,84262,장위1동,37.61519300306757,127.04179435821293
장위동성당,성북구,골목상권,편의점,84.0,1418.125,5.6875,0.0,523326201.25,204220,456971,45509,장위1동,37.612316571314174,127.04779550055447
장위전통시장,성북구,전통시장,한식음식점,45.95890410958904,864.9411764705883,1.123456790123457,3.6666666666666665,238777480.90853658,204520,456886,58889,장위2동,37.61154930592484,127.0511927587875
장지동주민센터(한림연예예술고교),송파구,골목상권,호프-간이주점,3118.705882352941,3614.3875,3.06951871657754,2.4171122994652405,341365561.8095238,211550,442964,83345,장지동,37.486051200890266,127.1305941940208
장지역(가든파이브),송파구,발달상권,화초,4874.343483556639,170.94987146529564,2.345514950166113,2.1528239202657806,1355119187.9735682,210906,442074,211338,문정2동,37.47804006486017,127.12329941653981
장충단 고개,중구,골목상권,호프-간이주점,2369.7943925233644,1982.75,3.4132231404958677,2.115702479338843,385083072.1652893,200898,450889,70693,다산동,37.557527410235856,127.01016325011474
장충동족발거리(남소영길),중구,발달상권,호프-간이주점,2260.675675675676,298.8285714285714,2.4074074074074074,2.8703703703703702,731521318.6707317,200486,451165,88202,장충동,37.56001447161879,127.00550056095275
장충동주민센터,중구,골목상권,한식음식점,5000.846153846154,2531.8125,2.9152542372881354,1.694915254237288,1130856770.7288136,200749,451274,135606,장충동,37.56099638199899,127.00847731320725
장충초등학교,중구,골목상권,호프-간이주점,490.59537572254334,1782.6807228915663,2.2941176470588234,1.5989304812834224,300799018.1016043,201128,451117,68893,다산동,37.55958143097188,127.01276666015386
장평중학교,동대문구,골목상권,화장품,1342.870786516854,7334.914201183432,2.9616368286445014,2.340153452685422,885859654.7989821,206184,451672,205648,장안1동,37.56456190380795,127.06999492654315
장한평역(장한평),동대문구,발달상권,화장품,7784.799396681749,4035.328,2.848901098901099,2.8008241758241756,1805310233.9373298,205699,451402,450074,장안1동,37.56213234191365,127.06450325618981
장훈고등학교,영등포구,골목상권,호프-간이주점,121.12328767123287,734.7142857142857,4.181818181818182,4.090909090909091,447857077.3544304,192541,445881,31824,영등포본동,37.51237559866575,126.91563253349054
전곡마을마당공원,동대문구,골목상권,한식음식점,610.3181818181819,3610.714285714286,3.0625,2.129166666666667,185638672.2107438,204828,453365,126403,전농1동,37.5798238453243,127.05465790447084
전곡시장,동대문구,전통시장,한식음식점,96.55932203389831,623.9639639639639,1.7121212121212122,2.393939393939394,409877451.04545456,206069,453113,26448,장안2동,37.57754600063627,127.06870520080007
전농119안전센터,동대문구,골목상권,한식음식점,26.833333333333332,514.2352941176471,1.9,3.35,232271431.85,204076,452936,24149,전농1동,37.57596221631625,127.04614211184621
전농로터리시장,동대문구,전통시장,화장품,11.111888111888112,74.26277372262774,2.8366013071895426,1.8300653594771241,281944069.78064513,205012,453131,21809,전농1동,37.57771453733629,127.05673937211033
전농중학교,동대문구,골목상권,한식음식점,210.53333333333333,1184.0348837209303,4.2153846153846155,2.805128205128205,285800238.13265306,205156,453263,65069,전농2동,37.57890305419834,127.0583704812324
정독도서관,종로구,골목상권,커피-음료,650.0,731.0,33.0,0.0,31827972.0,198581,453781,83855,가회동,37.583583539469174,126.98393465833044
정릉3동주민센터,성북구,골목상권,한식음식점,71.67272727272727,1800.235294117647,3.0,4.098360655737705,359221827.6229508,200322,456640,60168,정릉3동,37.609343919599404,127.00364681020984
정릉골 골목형상점가,성북구,전통시장,한식음식점,71.42307692307692,628.8484848484849,3.973684210526316,2.8684210526315788,150389574.3448276,200875,456986,26683,정릉4동,37.61246098232057,127.00991022394564
정릉북한산국립공원입구,성북구,골목상권,한식음식점,562.0,1390.0,11.625,10.875,204397693.0625,199916,457667,57402,정릉4동,37.6185971259526,126.99904854031827
정릉시장,성북구,전통시장,호프-간이주점,130.2,907.5549738219895,2.398663697104677,2.0133630289532296,385552330.5607064,200788,456537,53318,정릉3동,37.60841561935929,127.00892438114056
정릉아리랑시장,성북구,전통시장,호프-간이주점,32.0,446.55555555555554,3.0317460317460316,2.4761904761904763,93785289.06349206,201059,455924,23266,정릉2동,37.602892279007925,127.01199266603757
정릉역 1번,성북구,골목상권,화장품,380.22535211267603,3375.140298507463,2.936386768447837,2.4631043256997454,330222859.85532993,201588,455814,140910,정릉1동,37.60190042877038,127.01798309800381
정릉역 2번,성북구,골목상권,한식음식점,34.4,536.7058823529412,2.27027027027027,1.3513513513513513,364161111.8108108,200997,456070,21672,정릉2동,37.60420779405496,127.01129074465919
정릉우체국,성북구,골목상권,화장품,657.6184210526316,4880.213953488372,2.858267716535433,2.484251968503937,333450185.1653543,201097,456370,153101,정릉2동,37.606910650147945,127.01242366605265
제기동역 1번,동대문구,골목상권,한식음식점,1505.4666666666667,2149.1627906976746,1.2828282828282829,2.323232323232323,2030315783.6262627,202945,453360,88499,제기동,37.57978674126847,127.03334040032198
제기동역 6번,동대문구,골목상권,화장품,3092.5342019543973,4007.6027397260273,2.527859237536657,2.809384164222874,651243711.1143695,202876,452949,159981,용신동,37.576083873726574,127.03255763774018
제일시장,은평구,전통시장,화초,72.51063829787235,67.76309226932668,2.0831556503198296,2.4776119402985075,438846276.0468085,193757,456715,21253,대조동,37.609998536956034,126.92929430372801
조양시장,광진구,전통시장,중식음식점,37.72222222222222,74.11764705882354,1.5714285714285714,1.5714285714285714,26612217.23809524,205965,448824,5328,자양4동,37.53890293610801,127.06749298622407
조원동 펭귄시장(신림중앙시장),관악구,전통시장,화장품,98.09782608695652,1362.5885714285714,2.8078817733990147,2.3004926108374386,77486945.2745098,192141,442580,32672,조원동,37.482630091537494,126.91114345468043
조원동주민센터,관악구,골목상권,한식음식점,57.023809523809526,2200.390243902439,2.5681818181818183,2.159090909090909,249195128.8181818,191838,442556,47109,조원동,37.482411223638444,126.90771790286111
종각역,종로구,발달상권,화초,33408.58746736292,389.78896551724137,2.6951364175563466,2.8066429418742587,2329076143.100236,198542,452315,270326,"종로1,2,3,4가동",37.57037490191488,126.98349603169189
종로 청계 관광특구,종로구,관광특구,화초,33156.24208375894,1762.8120950323973,2.2215073529411766,2.5487132352941178,4408058998.560661,199796,452274,653127,"종로1,2,3,4가동",37.57000662482674,126.99769081415003
종로3가역,종로구,발달상권,화초,8724.617721518987,3688.7406417112297,2.071019473081329,2.281786941580756,6052255045.413242,199178,452457,401520,"종로1,2,3,4가동",37.57165510209864,126.99069513429947
종로4가,종로구,발달상권,화장품,3046.0975609756097,956.5857605177994,1.7978142076502732,2.8524590163934427,1226467908.84153,199787,452401,115988,"종로1,2,3,4가동",37.571150886858554,126.9975889014172
종로5가역,종로구,발달상권,화초,4963.9633507853405,889.6298342541437,2.517405063291139,2.194620253164557,1723540815.1403785,200205,452485,136026,"종로5,6가동",37.571907724627984,127.00232056437183
종로5가역 4번,종로구,골목상권,커피-음료,190.0,118.57142857142857,11.375,2.5,10907135.625,200477,452601,16485,"종로5,6가동",37.57295277820339,127.00539963254758
종로6가,종로구,발달상권,화초,341.13680781758956,163.0376712328767,2.3761194029850747,2.2477611940298505,345113721.1458333,200621,452507,53940,"종로5,6가동",37.57210575706799,127.00702963068177
종로구청,종로구,발달상권,화초,13434.068965517241,394.44935064935066,2.2422222222222223,2.2488888888888887,792290238.3155556,198330,452729,124067,"종로1,2,3,4가동",37.57410466145737,126.98109533500013
종로신진시장,종로구,전통시장,호프-간이주점,227.2,106.91515151515152,1.9276485788113695,2.1059431524547803,706535819.7943444,200454,452308,45117,"종로5,6가동",37.570312873990254,127.00513909151051
종암경찰서,성북구,골목상권,화장품,968.4206008583691,1088.3900226757369,2.8951456310679613,2.8233009708737864,320656897.29844964,202860,455730,84094,종암동,37.60114052292245,127.03238736566581
종암동주민센터,성북구,골목상권,화초,448.519877675841,3209.016077170418,2.975,3.261111111111111,246744611.45833334,203175,455519,98376,종암동,37.59923839992779,127.03595359013545
종암아이파크2차,성북구,골목상권,화장품,142.92307692307693,3064.255255255255,2.6211340206185567,2.8221649484536084,217019554.58611825,202967,455307,92801,종암동,37.59732899315395,127.03359734683603
종암중학교,성북구,골목상권,한식음식점,406.0534351145038,2262.776,2.734265734265734,1.3776223776223777,402034148.7062937,203017,454857,91409,종암동,37.59327436938832,127.03416167700084
종암초등학교,동대문구,골목상권,한식음식점,120.04651162790698,427.3292682926829,3.6736842105263157,2.6736842105263157,134213968.55208333,202689,453592,22890,제기동,37.58187782946985,127.03044307101194
중계초등학교,노원구,골목상권,한식음식점,272.4793388429752,54.3448275862069,2.7384615384615385,1.5692307692307692,831739327.1374046,206575,461975,11185,중계4동,37.65738803037677,127.07451309787947
중곡1동 마을마당,광진구,골목상권,화장품,1182.618556701031,6262.437837837838,3.215962441314554,3.723004694835681,151109421.6588785,206780,451324,159510,중곡1동,37.56142224668868,127.0767376585975
중곡1동주민센터,광진구,골목상권,호프-간이주점,237.5,2533.974358974359,7.658536585365853,4.2439024390243905,28166548.30952381,207018,451220,50068,중곡1동,37.56048342937615,127.0794304023093
중곡3동주민센터,광진구,골목상권,화장품,712.9685534591194,6855.292358803987,2.6732954545454546,3.164772727272727,260614411.75354108,207154,452135,166799,중곡3동,37.56872649117577,127.08097858537985
중곡4동주민센터,광진구,골목상권,전자상거래업,60.80769230769231,2539.92,3.0,0.7241379310344828,40143600.24137931,207882,451145,47879,중곡4동,37.55980069876591,127.08920842188094
중곡어린이공원,광진구,골목상권,한식음식점,331.0379746835443,2061.346666666667,2.8505747126436782,1.7471264367816093,312728836.11494255,206897,451708,50806,중곡1동,37.56488120178216,127.07806550149179
중곡역 3번,광진구,골목상권,화장품,247.40845070422534,4978.118694362018,2.7846153846153845,2.858974358974359,202659701.20408162,207394,452066,141901,중곡3동,37.56810291017622,127.08369452966215
"중곡제일시장(중곡제일골목시장, 광성시장)",광진구,전통시장,화장품,141.8761329305136,824.3022508038586,3.178861788617886,2.6666666666666665,628345948.7567568,207176,451590,41751,중곡1동,37.56381589690654,127.08122227894687
중곡초등학교,중랑구,골목상권,화장품,186.07883817427387,3421.475982532751,3.0416666666666665,2.212121212121212,178302420.86415094,207294,452626,86503,면목4동,37.57314927575237,127.08256817561062
중구청(퇴계로4가),중구,발달상권,화장품,1687.4578313253012,1131.5189873417721,2.3626373626373627,1.1373626373626373,815036260.431694,199832,451557,95213,광희동,37.56354649140835,126.99809848175721
중구회현체육센터(정화예술대남산캠퍼스),중구,골목상권,한식음식점,170.05479452054794,977.0,4.089743589743589,4.230769230769231,142665449.92405063,198420,450734,76242,회현동,37.55612994758037,126.98211844625749
중대부중,동작구,골목상권,미용실,74.17647058823529,2153.5,0.0,3.526315789473684,17263554.47368421,196769,445000,60861,흑석동,37.50446222425493,126.96345856937822
중랑노인종합복지관,중랑구,골목상권,호프-간이주점,305.56756756756755,4727.48253968254,3.5371900826446283,3.256198347107438,218494116.08516484,206888,454287,128302,면목2동,37.58811789372319,127.0779878628827
중랑동부시장,중랑구,전통시장,화장품,172.22332506203475,1312.5091863517061,3.4439461883408073,3.3587443946188342,524161185.7120536,206787,454757,50468,면목2동,37.592353303829555,127.07684866751778
중랑동부시장(중랑교종합상가),중랑구,전통시장,호프-간이주점,13.736842105263158,179.38888888888889,3.7419354838709675,3.774193548387097,118002370.58730158,206823,454827,7887,상봉2동,37.59298373151954,127.07725694432641
중랑역 1번,중랑구,골목상권,호프-간이주점,143.9787234042553,5275.560606060606,1.6012658227848102,1.9177215189873418,383950607.71875,206528,455158,124330,중화2동,37.59596815056542,127.07391960683593
중랑역 2번,중랑구,골목상권,호프-간이주점,13.0,274.4468085106383,4.836363636363636,2.8545454545454545,217613036.87272727,206763,455188,10368,중화2동,37.59623675120172,127.07658089696211
중랑역 4번,중랑구,골목상권,호프-간이주점,117.75324675324676,737.5972222222222,1.75,1.6547619047619047,420981960.2790698,206502,454920,58421,중화2동,37.59382397632805,127.07362308419515
중림동,중구,발달상권,화초,2389.5602536997885,1736.204899777283,2.0271317829457365,1.7093023255813953,863051728.5642995,197143,451108,144683,중림동,37.55949660361493,126.96766462208775
중부경찰서(영화인의거리),중구,발달상권,호프-간이주점,12312.48224852071,317.94392523364485,2.922043010752688,2.4919354838709675,457741933.71849865,199144,451473,137954,명동,37.5627892721598,126.9903114098835
중부시장(신중부시장),중구,전통시장,화장품,3015.2582781456954,307.64912280701753,1.4388059701492537,1.2507462686567163,2662920257.8809524,200023,451787,92243,광희동,37.56561879780388,127.00026033411363
중암중학교,마포구,골목상권,커피-음료,36.888888888888886,989.2352941176471,1.25,0.0,13490576.4,191421,452638,21216,성산2동,37.57324632499679,126.9028854848608
중앙고등학교,종로구,골목상권,한식음식점,816.1382113821138,2830.9310344827586,2.562043795620438,2.343065693430657,138332237.67153284,198883,453690,166872,가회동,37.58276405131138,126.98735391827724
중앙대학교,동작구,골목상권,화장품,179.8901098901099,2191.5813953488373,2.6733333333333333,3.72,457235212.6381579,196335,445395,107472,흑석동,37.50801957342652,126.95854822113027
중앙보훈병원,강동구,골목상권,커피-음료,63.69230769230769,1168.25,2.0,0.0,39857729.86666667,213045,448204,21834,둔촌2동,37.53324379403351,127.14759082543833
중화역 1번,중랑구,골목상권,화장품,769.2,6560.752631578947,3.216400911161731,2.8906605922551254,260895884.58333334,207071,456080,170317,중화1동,37.60427126674587,127.08007714819284
중화역 4번,중랑구,골목상권,화장품,283.5529411764706,1553.7078189300412,4.669039145907473,3.6868327402135233,287299915.35231316,206912,455985,63066,중화2동,37.60341653482143,127.07827562121437
증산골목시장,은평구,전통시장,호프-간이주점,9.842105263157896,133.57142857142858,1.0681818181818181,2.909090909090909,134159413.95454545,192205,454342,7969,증산동,37.58860620736623,126.91174225478473
증산역 1번,서대문구,골목상권,화장품,224.1970802919708,3505.892307692308,3.5033557046979866,3.1677852348993287,336684746.6423841,192362,454070,115165,북가좌2동,37.58615682561889,126.91352269766993
증산역 3번,은평구,골목상권,한식음식점,715.7,5270.68016194332,2.264808362369338,1.9407665505226481,159726759.28819445,191787,453767,154127,증산동,37.5834218710177,126.90701596105264
증산역 4번,은평구,골목상권,화장품,1221.5945945945946,5550.814285714286,2.746177370030581,3.1162079510703364,248638380.37195122,192207,454149,178167,증산동,37.586867310443004,126.91176695211742
증산종합시장,은평구,전통시장,한식음식점,10.210526315789474,150.48648648648648,5.05,3.2,182771462.475,191631,453575,8072,증산동,37.58169056142214,126.90525199100244
지향초등학교,양천구,골목상권,한식음식점,212.06756756756758,317.49645390070924,3.0308641975308643,3.4012345679012346,394578161.9197531,185868,445909,60198,신정3동,37.512549854396376,126.84015504526609
창2동주민센터,도봉구,골목상권,한식음식점,839.6619718309859,8391.0,3.7724358974358974,3.3461538461538463,297636149.50961536,203454,460218,161205,창2동,37.64157479754697,127.03913516200645
창덕궁,종로구,골목상권,호프-간이주점,344.45669291338584,253.85,3.347517730496454,2.4326241134751774,262324146.93617022,199222,452926,40999,"종로1,2,3,4가동",37.57588080606533,126.9911927073349
창동골목시장,도봉구,전통시장,화장품,85.22727272727273,1236.5448275862068,2.7096774193548385,3.0557184750733137,253549628.0906433,203458,459884,39982,창3동,37.638565494331445,127.03917890321948
창동신창시장,도봉구,전통시장,화초,123.16129032258064,2309.7824858757062,2.6403940886699506,2.561576354679803,400900276.3137255,203283,460012,58415,창2동,37.6397193964298,127.03719674055571
창동역,도봉구,발달상권,화장품,1350.393026941363,480.67779632721204,2.6984126984126986,2.7157287157287158,884246750.4538904,204208,461419,96097,창5동,37.65239246410829,127.04768518990885
창동역 2번,도봉구,골목상권,화장품,396.9230769230769,2849.890804597701,3.566750629722922,3.5113350125944582,184701862.64483628,203829,461718,77642,창5동,37.65508805919096,127.0433919186031
창동역상점가,도봉구,전통시장,화장품,253.48979591836735,168.79856115107913,3.1554878048780486,4.195121951219512,754382392.5060606,204350,461477,33628,창4동,37.65291437249457,127.04929468332354
창동중학교,도봉구,골목상권,한식음식점,25.93103448275862,380.35714285714283,1.7096774193548387,0.8064516129032258,402379031.9677419,204240,462445,21146,창4동,37.66163639005471,127.04805377216908
창신1동주민센터,종로구,골목상권,한식음식점,43.72222222222222,339.88235294117646,2.75,2.0166666666666666,76304731.06666666,201508,452344,29604,창신1동,37.57063611007315,127.01707000762674
창신골목시장,종로구,전통시장,호프-간이주점,27.567251461988302,757.7546012269938,3.770053475935829,3.304812834224599,358970187.2085562,200998,452635,24588,창신2동,37.57325869940521,127.01129739060529
창신역 1번,종로구,골목상권,한식음식점,71.25714285714285,439.72727272727275,2.358974358974359,2.769230769230769,33925559.23076923,201298,453314,32878,창신3동,37.579376077698974,127.01469460184781
창신역 4번,종로구,골목상권,한식음식점,168.22222222222223,2080.3636363636365,2.5274725274725274,1.5164835164835164,57278133.75824176,201471,453118,77869,숭인1동,37.57760986925303,127.01665273399279
천동초등학교,강동구,골목상권,한식음식점,74.59574468085107,1231.6363636363637,3.9056603773584904,5.037735849056604,96816419.13207547,212285,448978,35500,길동,37.5402279504402,127.1390051712396
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",구로구,골목상권,한식음식점,28.043478260869566,589.0,3.5555555555555554,2.037037037037037,181619105.66666666,185673,443204,42464,오류2동,37.488174732550505,126.83800209949736
천일초등학교,강동구,골목상권,편의점,77.44067796610169,2783.4561403508774,1.609375,1.734375,207517447.5076923,211843,449114,62233,천호3동,37.54145908808072,127.13400613278739
천호1동주민센터,강동구,골목상권,호프-간이주점,86.87692307692308,5208.680327868852,4.110344827586207,3.1310344827586207,71039072.23448277,212044,449449,110491,천호1동,37.544474825181176,127.13628598009838
천호공원(해공체육문화센터),강동구,골목상권,호프-간이주점,262.42857142857144,4141.078571428571,2.949843260188088,2.341692789968652,586285089.6604362,211478,449321,116161,천호2동,37.54332876710307,127.12987932321663
천호역,강동구,발달상권,화초,1554.144271570014,3821.9550898203593,2.82202304737516,3.562099871959027,1642383792.3969467,210998,448898,215270,천호2동,37.53952339599033,127.12444156010653
천호역 1번(천호문구완구거리),강동구,골목상권,한식음식점,182.33333333333334,2410.6617647058824,2.89937106918239,2.20125786163522,89877587.725,210722,449052,69265,천호2동,37.54091418243181,127.12132089509707
천호역 6번,강동구,골목상권,화초,415.74675324675326,6586.573883161512,2.958823529411765,2.0323529411764705,139763676.37317786,210995,448365,159647,성내2동,37.53472111071503,127.1243996374976
천호지구대(천호동자전거거리),강동구,골목상권,화장품,518.324894514768,3874.3185840707965,3.108527131782946,2.62015503875969,285819603.53281856,210912,449349,110424,천호2동,37.54358791690794,127.12347517955997
천호초등학교,강동구,골목상권,한식음식점,119.59223300970874,2621.938775510204,1.5405405405405406,1.009009009009009,133111859.45945945,212144,449775,59080,천호1동,37.547410762366354,127.13742293636366
천호태영아파트,강동구,골목상권,화장품,196.70909090909092,634.6981132075472,2.6440677966101696,2.4745762711864407,397860655.8833333,211384,448701,31985,천호3동,37.53774374681216,127.12880605851154
청계산원터골,서초구,골목상권,한식음식점,43.666666666666664,93.94117647058823,1.9322033898305084,2.2033898305084745,527836470.53333336,204990,438236,17189,양재2동,37.44351010149927,127.05638926596025
청계산입구역 2번(내곡동주민센터),서초구,골목상권,한식음식점,110.77777777777777,359.29411764705884,0.8,1.25,1331193142.8,205203,438567,84941,내곡동,37.44649128517344,127.05879859538975
청계천공구상가,중구,전통시장,호프-간이주점,927.5563909774436,40.96,1.7972972972972974,3.385135135135135,778210557.8791946,199234,452011,29341,을지로동,37.56763671059657,126.99132950824925
청계천박물관,성동구,골목상권,한식음식점,4833.754716981132,2036.076923076923,5.2,2.1818181818181817,100245923.30909091,203093,452318,98083,마장동,37.57039789376655,127.03501151510875
청구역 1번,중구,골목상권,화장품,290.82758620689657,2679.4121212121213,2.2395833333333335,2.6979166666666665,209030684.21354166,201118,451376,85550,신당동,37.56191502489969,127.01265387519811
청구역 3번,중구,골목상권,화장품,1565.7902097902097,1975.5294117647059,3.9808917197452227,3.1146496815286624,1168574486.375796,201174,450806,69155,청구동,37.5567792722277,127.0132867887912
청담근린공원,강남구,골목상권,일반의류,1222.0,989.0,3.125,0.0,20900663.625,204605,447083,43265,청담동,37.52322430097347,127.05209390733614
청담사거리(청담동명품거리),강남구,발달상권,화초,11701.585091420535,3521.812220566319,2.5255102040816326,2.5306122448979593,3161181746.9911394,204217,447261,331337,청담동,37.524829939190084,127.04770569306329
